smiles,HOMO,LUMO,gap
CC1=CC=C(C(S2)=C3C(C(C4=C(C[C@@H](CCCCCC)CCCC)SC(C[C@@H](CCCCCC)CCCC)=C4C3=O)=O)=C2C5=CC=C(C6=CC7=C(C8=CC=C(SC[C@@H](CC)CCCC)S8)C(SC(C)=C9)=C9C(C%10=CC=C(SCC(CC)CCCC)S%10)=C7S6)S5)S1,5.43,3.43,1.84
CC1=CC=C(C(S2)=C3C(C(C4=C(C[C@@H](CC)CCCC)SC(C[C@@H](CC)CCCC)=C4C3=O)=O)=C2C5=CC=C(C6=CC7=C(C8=CC=C(SC[C@H](CCCCCC)CCCC)S8)C(SC(C)=C9)=C9C(C%10=CC=C(SCC(CCCCCC)CCCC)S%10)=C7S6)S5)S1,5.4,3.41,1.81
CC1=CC(C(C2=CC=C(CCCCCC)C=C2)(C3=CC=C(CCCCCC)C=C3)C4=CC(C(SC(C5=CC6=C(C(C=CC(C)=C7)=C7S6(=O)=O)C=C5)=C8)=C8C9(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)=C9C=C4%12)=C%12S1,5.4,3.03,2.27
CC1=CC(C(C2=CC=C(CCCCCC)C=C2)(C3=CC=C(CCCCCC)C=C3)C4=CC(C(SC(C5=CC(CCCCCC)=C(C6=CC7=C(C(C=CC(C8=C(CCCCCC)C=C(C)S8)=C9)=C9S7(=O)=O)C=C6)S5)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C%11C=C4%14)=C%14S1,5.33,3.05,2.2
CC(S1)=CC2=C1C(OCC(CCCC)CC)=C3C(SC(C4=CC5=C(C6=CC(C(N(CC(CCCCCCCC)CCCCCC)C7=C8SC(C)=C7)=O)=C8C=C6C(N5CC(CCCCCCCC)CCCCCC)=O)S4)=C3)=C2OCC(CCCC)CC,5.45,2.68,2.03
CC(S1)=CC2=C1C3=C(C(N2CC(CCCCCC)CCCCCCCC)=O)C=C(C(C(N4CC(CCCCCCCC)CCCCCC)=O)=C3)C5=C4C=C(S5)C6=CC7=C(C(SC(C)=C8)=C8[Si]7(CC(CCCC)CC)CC(CCCC)CC)S6,5.33,2.72,1.85
CC(S1)=CC2=C1C3=C(C(N2CC(CC)CCCC)=O)C=C(C(C(N4CC(CCCC)CC)=O)=C3)C5=C4C=C(S5)C6=CC7=C(C(SC(C)=C8)=C8[Si]7(CC(CCCC)CC)CC(CCCC)CC)S6,5.34,2.69,1.86
O=C(N1CC(CCCCCCCCCC)CCCCCCCC)C2=CC3=C(C(N(CC(CCCCCCCC)CCCCCCCCCC)C4=C3SC5=C4SC(C)=C5)=O)C=C2C6=C1C(SC(C7=CC8=C(OCC(CCCC)CC)C9=C(C=C(C)S9)C(OCC(CCCC)CC)=C8S7)=C%10)=C%10S6,5.43,2.6,2.11
CC1=CC2=C(C(C=C(SC3=C4C=C5C(C(SC(C6=C(OCCCCCC)C(OCCCCCC)=C(C)C7=NSN=C76)=C8)=C8C5(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C3)C4=C%11)=C%11C2(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S1,5.4,3.59,1.81
CC1=CC2=C(C(C=C(SC3=C4C=C5C(C(SC(C6=C(OCCCCCCCC)C(OCCCCCCCC)=C(C)C7=NON=C76)=C8)=C8C5(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C3)C4=C%11)=C%11C2(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S1,5.48,3.66,1.82
CC1=CC2=C(C(C=C(SC3=C4C=C5C(C(SC(C6=CC=C(C7=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C(C8=CC=C(C)S8)C9=NSN=C97)S6)=C%10)=C%10C5(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)=C3)C4=C%13)=C%13C2(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S1,5.38,3.56,1.82
CC(S1)=CC2=C1C3=C(C(N2CC(CCCCCCCC)CCCCCCCCCC)=O)C4=C(C(C(N(CC(CCCCCCCC)CCCCCCCCCC)C5=C6SC(C7=CC=C(C)S7)=C5)=O)=C6C=C4)C=C3,5.57,2.6,2.0
CC(S1)=CC2=C1C3=C(C(N2CC(CCCCCCCC)CCCCCCCCCC)=O)C4=C(C(C(N(CC(CCCCCCCC)CCCCCCCCCC)C5=C6SC(C7=CC=C(C)[Se]7)=C5)=O)=C6C=C4)C=C3,5.54,2.78,1.93
CC(S1)=CC2=C1C(SC3=C4SC5=C3C(N(CC(CCCCCCCC)CCCCCCCCCC)C6=C5SC(C7=CC=C(C)S7)=C6)=O)=C4C(N2CC(CCCCCCCC)CCCCCCCCCC)=O,5.36,2.56,1.82
CC(S1)=CC2=C1C(SC3=C4SC5=C3C(N(CC(CCCCCCCC)CCCCCC)C6=C5SC(C7=CC=C(C)S7)=C6)=O)=C4C(N2CC(CCCCCCCC)CCCCCC)=O,5.3,2.63,1.82
CC(S1)=CC2=C1C(SC3=C4SC5=C3C(N(CC(CCCCCCCC)CCCCCCCCCC)C6=C5SC(C7=CC=C(C)[Se]7)=C6)=O)=C4C(N2CC(CCCCCCCC)CCCCCCCCCC)=O,5.34,2.7,1.75
CC(S1)=CC2=C1C(SC3=C4SC5=C3C(N(CC(CCCCCCCC)CCCCCC)C6=C5SC(C7=CC=C(C)[Se]7)=C6)=O)=C4C(N2CC(CCCCCCCC)CCCCCC)=O,5.31,2.74,1.75
O=C1N(CC(CCCCCCCCCC)CCCCCCCC)C(C2=C(C3=C(CCCCCCCCCC)C=C(C4=CC5=C(C(C=C(C6=CC=C(CC(CCCC)CC)S6)C7=C8SC(C)=C7)=C8C=C5C9=CC=C(C[C@H](CCCC)CC)S9)S4)S3)SC(C%10=C(CCCCCCCCCC)C=C(C)S%10)=C21)=O,5.55,3.52,1.94
CC(S1)=C(CCCCCCCCCC)C=C1C2=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C3=O)=O)C3=C(S2)C4=CC(CCCCCCCCCC)=C(C5=CC6=C(C(C=C(C7=CC=C(CC(CCCC)CC)S7)C8=C9SC(C)=C8)=C9C=C6C%10=CC=C(C[C@H](CCCC)CC)S%10)S5)S4,5.58,3.48,1.98
CC1=CC(C(C2=CC=C(CCCCCC)C=C2)(C3=CC=C(CCCCCC)C=C3)C4=CC(C(SC(C5=CC6=C(C(SC(C)=C7)=C7N(CC(CCCCCCCCCC)CCCCCCCC)C6=O)S5)=C8)=C8C9(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)=C9C=C4%12)=C%12S1,5.31,3.27,2.04
CC1=CC(N(CC(CCCCCCCCCC)CCCCCCCC)C2=O)=C(S1)C3=C2C=C(C(S4)=CC5=C4C(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(S5)C9=C6C=C(C%10=C(C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%14=C(C=C(C)S%14)S%10)C%11=C9)S3,5.32,3.27,2.05
CC1=CC2=C(C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC(C8=CC=C(C)C9=C8N=C%10C(C(C=C(CCCCCCCC)C=C%11)=C%11C%12=C%10C=C(CCCCCCCC)C=C%12)=N9)=C6)=C7C=C3C2(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S1,5.27,3.31,1.69
CC1=CC2=C(C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC(C8=C(F)C(F)=C(C)C9=C8N=C%10C(C(C=C(CCCCCCCC)C=C%11)=C%11C%12=C%10C=C(CCCCCCCC)C=C%12)=N9)=C6)=C7C=C3C2(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S1,5.45,3.56,1.75
CC1=CC2=C(C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC(C8=CN=C(C)C9=C8N=C%10C(C(C=C(CCCCCCCC)C=C%11)=C%11C%12=C%10C=C(CCCCCCCC)C=C%12)=N9)=C6)=C7C=C3C2(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S1,5.3,3.58,1.56
CC1=CC2=C(C(C=CC3=C4C=CC5=C3SC(C6=C(CCCCCCCCCCCC)C=C(C7=CC=C(/C(C(N8CC(CCCCCCCCCC)CCCCCCCC)=O)=C9C(N(CC(CCCCCCCC)CCCCCCCCCC)C%10=C\9C=CC(C%11=CC(CCCCCCCCCCCC)=C(C)S%11)=C%10)=O)C8=C7)S6)=C5)=C4C=C2)S1,5.45,3.85,1.6
CC1=CC2=C(C(C=CC3=C4C=CC5=C3SC(C6=C(CCCCCCCCCCCC)C=C(C7=CC=C(/C(C(N8CC(CCCCCCCCCC)CCCCCCCCCCCC)=O)=C9C(N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C%10=C\9C=CC(C%11=CC(CCCCCCCCCCCC)=C(C)S%11)=C%10)=O)C8=C7)S6)=C5)=C4C=C2)S1,5.45,3.85,1.6
CC1=CC2=C(C(C=CC3=C4C=CC5=C3SC(C6=C(CC(CCCC)CCCCCC)C=C(C7=CC=C(/C(C(N8CC(CCCC)CCCCCC)=O)=C9C(N(CC(CCCCCC)CCCC)C%10=C\9C=CC(C%11=CC(CC(CCCCCC)CCCC)=C(C)S%11)=C%10)=O)C8=C7)S6)=C5)=C4C=C2)S1,5.5,3.81,1.69
CC1=CC2=C(C(C=CC3=C4C=CC5=C3SC(C6=C(CC(CCCCCCCC)CCCCCC)C=C(C7=CC=C(/C(C(N8CC(CCCCCCCC)CCCCCC)=O)=C9C(N(CC(CCCCCC)CCCCCCCC)C%10=C\9C=CC(C%11=CC(CC(CCCCCC)CCCCCCCC)=C(C)S%11)=C%10)=O)C8=C7)S6)=C5)=C4C=C2)S1,5.51,3.86,1.65
O=C(N(CC(CC)CCCC)C(C1=CC=C(C2=CC=C(C3=CC4=C(C(C=C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8SC(C)=C7)C8=C9)=C9C4(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)S3)S2)S1)=C%12%13)C%12=C(C%14=CC=C(C)S%14)N(CC(CC)CCCC)C%13=O,5.25,3.6,1.4
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C5C(SC(CCCCCC)=C5)=C(C6=C(C(N(CC(CC)CCCC)C7=O)=O)C7=C(C8=C9C(C=C(CCCCCC)S9)=C(C)S8)S6)S4)S%10)C%10=C2C%11=CC=C(CC(CC)CCCC)S%11,4.64,3.1,1.54
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C5C(C=C(CCCCCC)S5)=C(C6=C(C(N(CC(CC)CCCC)C7=O)=O)C7=C(C8=C9C(SC(CCCCCC)=C9)=C(C)S8)S6)S4)S%10)C%10=C2C%11=CC=C(CC(CC)CCCC)S%11,4.63,3.17,1.46
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C5C(SC(CCCCCC)=C5)=C(C6=C(C(N(CC(CCCCCCCC)CCCCCC)C7=O)=O)C7=C(C8=C9C(C=C(CCCCCC)S9)=C(C)S8)S6)S4)S%10)C%10=C2C%11=CC=C(CC(CC)CCCC)S%11,4.78,3.22,1.56
CC1=CC(C(C2=CC(CCCCCC)=C(CC(CC)CCCC)S2)=C(SC(C3=CC(F)=C(C)C4=NSN=C43)=C5)C5=C6C7=CC(CCCCCC)=C(CC(CCCC)CC)S7)=C6S1,5.2,3.61,1.59
CC(S1)=CC(C1=C2C3=CC(CCCCCC)=C(CC(CCCC)CC)S3)=C(C4=CC(CCCCCC)=C(CC(CCCC)CC)S4)C5=C2C=C(S5)C(C6=NSN=C67)=C(F)C=C7C8=CC9=C(C%10=CC(CCCCCC)=C(CC(CCCC)CC)S%10)C%11=C(C(C%12=CC(CCCCCC)=C(CC(CC)CCCC)S%12)=C9S8)C=C(C%13=CC(F)=C(C)C%14=NSN=C%14%13)S%11,5.2,3.62,1.58
CC(S1)=CC(C1=C2C3=CC=C(CC(CCCC)CC)S3)=C(C4=CC=C(CC(CCCC)CC)S4)C5=C2C=C(S5)C(C6=NSN=C67)=C(F)C=C7C8=CC9=C(C%10=CC(CCCCCC)=C(CC(CCCC)CC)S%10)C%11=C(C(C%12=CC(CCCCCC)=C(CC(CC)CCCC)S%12)=C9S8)C=C(C%13=CC(F)=C(C)C%14=NSN=C%14%13)S%11,5.15,3.59,1.56
CC(S1)=CC(C1=C2C3=CC=C(CC(CCCC)CC)S3)=C(C4=CC=C(CC(CCCC)CC)S4)C5=C2C=C(S5)C(C6=NSN=C67)=C(F)C=C7C8=CC9=C(C%10=CC(CCCCCC)=C(CC(CCCC)CC)S%10)C%11=C(C(C%12=CC(CCCCCC)=C(CC(CC)CCCC)S%12)=C9S8)C=C(C%13=CC(F)=C(C)C%14=NSN=C%14%13)S%11,5.15,3.59,1.56
O=C(OCC(CC)CCCC)C1=CC2=C(C)SC(C3=CC4=C(OCC(CCCC)CC)C(SC(C)=C5)=C5C(OCC(CCCC)CC)=C4S3)=C2S1,5.04,3.19,1.63
O=C(OCC(CC)CCCC)C1=CC2=C(C)SC(C3=CC4=C(C5=CC=C(CC(CCCC)CC)S5)C(SC(C)=C6)=C6C(C7=CC=C(CC(CC)CCCC)S7)=C4S3)=C2S1,5.09,3.22,1.58
O=C(C(CCCC)CC)C1=CC2=C(C)SC(C3=CC4=C(OCC(CCCC)CC)C(SC(C)=C5)=C5C(OCC(CCCC)CC)=C4S3)=C2S1,5.07,3.21,1.6
O=C([C@@H](CC)CCCC)C1=CC2=C(C)SC(C3=CC4=C(C5=CC=C(CC(CCCC)CC)S5)C(SC(C)=C6)=C6C(C7=CC=C(CC(CC)CCCC)S7)=C4S3)=C2S1,5.11,3.25,1.58
CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=CC(CCCCCC)=C(C4=CC=C(C5=C(CCCCCC)C=C(C)S5)C6=NSN=C64)S3)S7)C7=C2OCC(CC)CCCC,4.8,2.95,1.85
CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=CC(OCCCCCC)=C(C4=CC=C(C5=C(OCCCCCC)C=C(C)S5)C6=NSN=C64)S3)S7)C7=C2OCC(CC)CCCC,5.2,3.65,1.55
CC(S1)=CC=C1C2=C(C(C3=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C5=CC=C(C6=CC7=C(C8=CC(SCCCC)=C(SCCCCCC)S8)C9=C(C=C(C)S9)C(C%10=CC(SCCCC)=C(SCCCCCC)S%10)=C7S6)S5,5.52,3.69,1.83
CC(S1)=CC=C1C2=C(C(C3=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C5=CC=C(C6=CC7=C(C8=CC=C(CC(CC)CCCC)S8)C9=C(C=C(C)S9)C(C%10=CC=C(CC(CCCC)CC)S%10)=C7S6)S5,5.3,3.5,1.8
CC1=C2C(SC(C(OCC(CC)CCCC)=O)=C2F)=C(C3=CC4=C(C5=CC(SCCCC)=C(SCCCCCC)S5)C6=C(C=C(C)S6)C(C7=CC(SCCCC)=C(SCCCCCC)S7)=C4S3)S1,5.5,3.87,1.63
CC(S1)=CC2=C1C(C3=CC(SCCCC)=C(SCCCCCC)S3)=C(C=C(C4=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C5=O)=C6C5=C(C7=CC=C(C)S7)N(CC(CCCCCCCC)CCCCCC)C6=O)S4)S8)C8=C2C9=CC(SCCCC)=C(SCCCCCC)S9,5.47,4.01,1.46
CC(S1)=CC2=C1C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C6C(C=C(C(OCC(CCCCCCCCCC)CCCCCCCC)=O)S6)=C(C7=CC=C(C)S7)S5)S4)S8)C8=C2C9=CC=C(SCC(CCCC)CC)S9,5.01,2.98,1.66
CC(S1)=CC2=C1C(C3=CC=C(S(CC(CCCC)CC)(=O)=O)S3)=C(C=C(C4=CC=C(C5=C6C(C=C(C(OCC(CCCCCCCCCC)CCCCCCCC)=O)S6)=C(C7=CC=C(C)S7)S5)S4)S8)C8=C2C9=CC=C(S(CC(CCCC)CC)(=O)=O)S9,5.23,3.16,1.68
CC(S1)=CC2=C1C(C3=CC=C(S(CC(CCCC)CC)(=O)=O)S3)=C(C=C(C4=CC=C(C5=C6C(C=C(C(OCC(CCCCCCCCCC)CCCCCCCC)=O)S6)=C(C7=CC=C(C)S7)S5)S4)S8)C8=C2C9=CC=C(S(CC(CCCC)CC)(=O)=O)S9,5.16,3.14,1.64
CC1=CC2=C(S1)C(C3=CC=C(CC(CCCC)CC)S3)=C4C(SC(C5=CC=C(C6=C(C(F)=C(C(OCCC(CCCCCC)CCCCCCCC)=O)S7)C7=C(C8=CC=C(C)S8)S6)S5)=C4)=C2C9=CC=C(CC(CC)CCCC)S9,4.95,3.12,1.67
CC1=CC2=C(S1)C(C3=CC=CC(OCC(CCCC)CC)=C3)=C4C(SC(C5=CC=C(C6=C(C(F)=C(C(OCCC(CCCCCC)CCCCCCCC)=O)S7)C7=C(C8=CC=C(C)S8)S6)S5)=C4)=C2C9=CC=CC(OCC(CC)CCCC)=C9,5.17,3.14,1.7
CC1=CC2=C(S1)C(C3=NC=C(CCCCCCCCCC)S3)=C4C(SC(C5=C(C(N(CCCCCCCC)C6=O)=O)C6=C(C)S5)=C4)=C2C7=NC=C(CCCCCCCCCC)S7,5.65,3.84,1.81
CC1=CC2=C(S1)C(C3=NC=C(CCCCCCCCCC)S3)=C4C(SC(C5=CC=C(C6=C7C(C(N6CC(CC)CCCC)=O)=C(C8=CC=C(C)S8)N(CC(CC)CCCC)C7=O)S5)=C4)=C2C9=NC=C(CCCCCCCCCC)S9,5.18,3.84,1.4
CC1=CC2=C(S1)C(C3=NC=C(CCCCCCCCCC)S3)=C4C(SC(C5=C(SC(C(OCCCCCCCCCCCC)=O)=C6)C6=C(C)S5)=C4)=C2C7=NC=C(CCCCCCCCCC)S7,5.09,3.84,1.39
O=C(OCC(CC)CCCC)C1=C(F)C2=C(C3=CC4=C(C(C5=CC(SC(CC(CC)CCCC)=C6)=C6S5)=C(C=C(C)S7)C7=C4C8=CC(SC(CC(CCCC)CC)=C9)=C9S8)S3)SC(C)=C2S1,5.31,3.76,1.55
O=C(OCC(CC)CCCC)C1=C(F)C2=C(C)SC(C3=CC4=C(C(C5=CC=C(/C=C/C6=CC=C(SCC(CC)CCCC)S6)S5)=C(C=C(C)S7)C7=C4C8=CC=C(/C=C/C9=CC=C(SC[C@H](CCCC)CC)S9)S8)S3)=C2S1,5.29,3.76,1.53
CC(S1)=CC2=C1C(C3=CC(C=C(CC(CCCC)CCCCCC)C=C4)=C4S3)=C(C=C(C5=C(CC(CC)CCCC)C=C(C6=C(F)C(F)=C(C7=CC(CC(CCCC)CC)=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC(C=C(CC(CCCC)CCCCCC)C=C%11)=C%11S%10,5.47,3.73,1.74
CC(S1)=CC2=C1C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=C(F)C(F)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9,5.36,3.6,1.76
CC(S1)=CC2=C1C(C3=CC=C(C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C4)S3)=C(C=C(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC=C(C%11=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C%11)S%10,5.4,3.73,1.67
CC(S1)=CC2=C1C(C3=CC(C4=CC=C(CCCCCCCCCCCC)S4)=C(C5=CC=C(CCCCCCCCCCCC)S5)S3)=C(C=C(C6=CC=C(C7=NN=C(C8=CC=C(C)S8)N=N7)S6)S9)C9=C2C%10=CC(C%11=CC=C(CCCCCCCCCCCC)S%11)=C(C%12=CC=C(CCCCCCCCCCCC)S%12)S%10,5.61,3.65,1.96
CC(S1)=CC2=C1C(C3=CC(C4=CC=C(CCCCCCCCCCCC)S4)=C(C5=CC=C(CCCCCCCCCCCC)S5)S3)=C(C=C(C6=CC=C(C7=CC=C(C8=CC=C(C)S8)S7)S6)S9)C9=C2C%10=CC(C%11=CC=C(CCCCCCCCCCCC)S%11)=C(C%12=CC=C(CCCCCCCCCCCC)S%12)S%10,5.28,3.31,1.97
CC(S1)=CC2=C1C(C3=CC(C4=CC=C(CCCCCCCCCCCC)S4)=C(C5=CC=C(CCCCCCCCCCCC)S5)S3)=C(C=C(C6=CC=C(C7=C8C(C(N7CC(CC)CCCC)=O)=C(C9=CC=C(C)S9)N(CC(CCCC)CC)C8=O)S6)S%10)C%10=C2C%11=CC(C%12=CC=C(CCCCCCCCCCCC)S%12)=C(C%13=CC=C(CCCCCCCCCCCC)S%13)S%11,5.31,4.02,1.29
CC(S1)=CC2=C1C(C3=CC(C4=CC=C(CCCCCCCCCCCC)S4)=C(C5=CC=C(CCCCCCCCCCCC)S5)S3)=C(C=C(C6=C(CCCCCC)C=C(C7=C(F)C(F)=C(C8=CC(CCCCCC)=C(C)S8)C9=NSN=C97)S6)S%10)C%10=C2C%11=CC(C%12=CC=C(CCCCCCCCCCCC)S%12)=C(C%13=CC=C(CCCCCCCCCCCC)S%13)S%11,5.59,3.86,1.73
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCCCC)CCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=C(F)C(F)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CCCC)CCCCCC)S9,5.47,3.58,1.75
CC(S1)=CC2=C1C(C3=CC=C(C4=CC=C(CC(CCCCCC)CCCC)S4)S3)=C(C=C(C5=C(CC(CC)CCCC)C=C(C6=C(F)C(F)=C(C7=CC(CC(CCCC)CC)=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC=C(C%11=CC=C(CC(CCCC)CCCCCC)S%11)S%10,5.37,3.61,1.73
CC(S1)=CC2=C1C(C3=CC=C(C4=CC=C(C5=CC=C(CC(CCCCCC)CCCC)S5)S4)S3)=C(C=C(C6=C(CC(CC)CCCC)C=C(C7=C(F)C(F)=C(C8=CC(CC(CCCC)CC)=C(C)S8)C9=NSN=C97)S6)S%10)C%10=C2C%11=CC=C(C%12=CC=C(C%13=CC=C(CC(CCCC)CCCCCC)S%13)S%12)S%11,5.31,3.62,1.7
CC(S1)=CC2=C1C(C3=CC=C(C4=CC=C(C5=CC=C(C6=CC=C(CC(CCCCCC)CCCC)S6)S5)S4)S3)=C(C=C(C7=C(CC(CC)CCCC)C=C(C8=C(F)C(F)=C(C9=CC(CC(CCCC)CC)=C(C)S9)C%10=NSN=C%108)S7)S%11)C%11=C2C%12=CC=C(C%13=CC=C(C%14=CC=C(C%15=CC=C(CC(CCCC)CCCCCC)S%15)S%14)S%13)S%12,5.3,3.63,1.68
CC1=CC2=C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C=C(C3=C4C(C=C(C(OCC(CCCC)CC)=O)S4)=C(C)S3)S5)C5=C2C#C[Si](C(C)C)(C(C)C)C(C)C)S1,5.6,3.91,1.69
CC1=CC2=C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C=C(C3=C4C(C(F)=C(C(OCC(CCCC)CC)=O)S4)=C(C)S3)S5)C5=C2C#C[Si](C(C)C)(C(C)C)C(C)C)S1,5.6,3.89,1.71
CC1=CC2=C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C=C(C3=C4C(C=C(C(C(CC)CCCC)=O)S4)=C(C)S3)S5)C5=C2C#C[Si](C(C)C)(C(C)C)C(C)C)S1,5.61,3.94,1.67
CC1=C2C(C=C(S(=O)(CC(CC)CCCC)=O)S2)=C(C3=CC4=C(C(OCC(CC)CCCC)=C(C=C(C)S5)C5=C4OCC(CC)CCCC)S3)S1,5.12,3.49,1.65
CC1=C2C(C=C(C(OCC(CC)CCCC)=O)S2)=C(C3=CC4=C(C(OCCCCCCCC)=C(C=C(C)S5)C5=C4OCCCCCCCC)S3)S1,4.94,3.22,1.59
CC1=C(C(F)=C(C(OCC(CC)CCCC)=O)S2)C2=C(C3=CC4=C(OCC(CCCC)CC)C(SC(C)=C5)=C5C(OCC(CCCC)CC)=C4S3)S1,5.15,3.31,1.68
O=C(OCC(CC)CCCC)C1=CC2=C(C)SC(C3=C(F)C4=C(C(OCC(CC)CCCC)=C(C(F)=C(C)S5)C5=C4OCC(CC)CCCC)S3)=C2S1,5.41,3.6,1.75
O=C(OCC(CCCCCC)CCCC)C1=CC2=C(C3=CC4=C(C(OCC(CCCCCC)CCCC)=C(C=C(C)S5)C5=C4OCC(CCCCCC)CCCC)S3)SC(C6=C(SC(C(OCC(CCCCCC)CCCC)=O)=C7)C7=C(C)S6)=C2S1,4.95,3.28,1.44
CC1=C(C(SC(C(CCCCCCC)=O)=C2)=C2C3=O)C3=C(C4=CC5=C(C(OCC(CC)CCCC)=C(C=C(C)S6)C6=C5OCC(CC)CCCC)S4)S1,5.44,3.15,1.91
CC1=C(C(SC(C(CCCCCCC)=O)=C2)=C2C3=O)C3=C(C4=CC5=C(C(SC(C)=C6)=C6[Si]5(CC(CC)CCCC)CC(CC)CCCC)S4)S1,5.41,3.34,1.72
CC1=C(C(SC(C(CCCCCCC)=O)=C2)=C2C3=O)C3=C(C4=CC(N(C(CCCCCCCC)CCCCCCCC)C5=C6C=CC(C)=C5)=C6C=C4)S1,5.79,3.04,2.32
CC1=C(C(SC(C(CCCCCCC)=O)=C2)=C2C3=O)C3=C(C4=CC(C(CCCCCCCC)(CCCCCCCC)C5=C6C=CC(C)=C5)=C6C=C4)S1,5.92,3.06,2.39
CC1=CC2=C(C(CCC(CCCCCC)CCCC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=CC=C(C5=CC(CC(CC)CCCC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2CCC(CCCCCC)CCCC)S1,5.4,3.13,1.7
CC1=CC2=C(C(CCC(CCCCCC)CCCC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=C(F)C(F)=C(C5=CC(CC(CC)CCCC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2CCC(CCCCCC)CCCC)S1,5.54,3.33,1.7
CC1=CC2=C(C(OCC(CC)CCCC)=C(C=C(C3=CC=C(C4=C(OCCCCCCCC)C(OCCCCCCCC)=C(C5=CC=C(C)S5)C6=NSN=C64)S3)S7)C7=C2OCC(CC)CCCC)S1,5.17,3.61,1.64
CC1=CC2=C(C(OCC(CC)CCCC)=C(C=C(C3=CC(/C=C/C4=C(CCCCCC)C=C(C5=CC=C(C6=CC(CCCCCC)=CS6)C7=NSN=C75)S4)=C(C)S3)S8)C8=C2OCC(CC)CCCC)S1,5.56,3.63,2.03
